Iteration;Period;Output;Value;Type
"4";"15";OVOLREC;37803.60563;Total
"4";"15";OSUPPL;0.00000;Total
"4";"15";VOLINVENT;154820.36648;Total
"9";"15";OSUPREC;306.02476;Total
"9";"15";OVOLREC;37803.60563;Total
"9";"15";OSUPPL;0.00000;Total
"9";"15";VOLINVENT;154820.36648;Total
"4";"16";OSUPREC;365.05124;Total
"4";"16";OVOLREC;37633.80507;Total
"4";"16";OSUPPL;0.00000;Total
"4";"16";VOLINVENT;151888.73372;Total
"9";"16";OSUPREC;365.05124;Total
"9";"16";OVOLREC;37633.80507;Total
"9";"16";OSUPPL;0.00000;Total
"9";"16";VOLINVENT;151888.73372;Total
"4";"17";OSUPREC;363.23594;Total
"4";"17";OVOLREC;37544.52575;Total
"4";"17";OSUPPL;0.00000;Total
"4";"17";VOLINVENT;149099.46427;Total
"9";"17";OSUPREC;363.23594;Total
"9";"17";OVOLREC;37544.52575;Total
"9";"17";OSUPPL;0.00000;Total
"9";"17";VOLINVENT;149099.46427;Total
"4";"18";OSUPREC;335.94523;Total
"4";"18";OVOLREC;37459.42366;Total
"4";"18";OSUPPL;0.00000;Total
"4";"18";VOLINVENT;146556.33444;Total
"9";"18";OSUPREC;335.94523;Total
"9";"18";OVOLREC;37459.42366;Total
"9";"18";OSUPPL;0.00000;Total
"9";"18";VOLINVENT;146556.33444;Total
"4";"19";OSUPREC;252.08471;Total
"4";"19";OVOLREC;37349.70232;Total
"4";"19";OSUPPL;0.00000;Total
"4";"19";VOLINVENT;142684.39401;Total
"9";"19";OSUPREC;252.08471;Total
"9";"19";OVOLREC;37349.70232;Total
"9";"19";OSUPPL;0.00000;Total
"9";"19";VOLINVENT;142684.39401;Total
"4";"20";OSUPREC;271.02335;Total
"4";"20";OVOLREC;37234.73522;Total
"4";"20";OSUPPL;0.00000;Total
"4";"20";VOLINVENT;139866.35191;Total
"9";"20";OSUPREC;271.02335;Total
"9";"20";OVOLREC;37234.73522;Total
"9";"20";OSUPPL;0.00000;Total
"9";"20";VOLINVENT;139866.35191;Total
"5";"2";OSUPREC;300.63530;Total
"5";"2";OVOLREC;40971.26069;Total
"5";"2";OSUPPL;300.63530;Total
"5";"2";VOLINVENT;251524.00029;Total
"10";"2";OSUPREC;300.63530;Total
"10";"2";OVOLREC;40971.26069;Total
"10";"2";OSUPPL;300.63530;Total
"10";"2";VOLINVENT;251524.00029;Total
"5";"3";OSUPREC;203.58721;Total
"5";"3";OVOLREC;40729.12486;Total
"5";"3";OSUPPL;203.58721;Total
"5";"3";VOLINVENT;236115.65400;Total
"10";"3";OSUPREC;203.58721;Total
"10";"3";OVOLREC;40729.12486;Total
"10";"3";OSUPPL;203.58721;Total
"10";"3";VOLINVENT;236115.65400;Total
"5";"4";OSUPREC;181.41194;Total
"5";"4";OVOLREC;40386.68973;Total
"5";"4";OSUPPL;181.41194;Total
"5";"4";VOLINVENT;223589.50999;Total
"10";"4";OSUPREC;181.41194;Total
"10";"4";OVOLREC;40386.68973;Total
"10";"4";OSUPPL;181.41194;Total
"10";"4";VOLINVENT;223589.50999;Total
"5";"5";OSUPREC;198.10848;Total
"5";"5";OVOLREC;39961.86737;Total
"5";"5";OSUPPL;198.10848;Total
"5";"5";VOLINVENT;212978.35640;Total
"10";"5";OSUPREC;198.10848;Total
"10";"5";OVOLREC;39961.86737;Total
"10";"5";OSUPPL;198.10848;Total
"10";"5";VOLINVENT;212978.35640;Total
"5";"6";OSUPREC;345.58539;Total
"5";"6";OVOLREC;39575.27331;Total
"5";"6";OSUPPL;49.38086;Total
"5";"6";VOLINVENT;203370.86157;Total
"10";"6";OSUPREC;345.58539;Total
"10";"6";OVOLREC;39575.27331;Total
"10";"6";OSUPPL;49.38086;Total
"10";"6";VOLINVENT;203370.86157;Total
"5";"7";OSUPREC;344.05155;Total
"5";"7";OVOLREC;39392.53180;Total
"5";"7";OSUPPL;43.41625;Total
"5";"7";VOLINVENT;194883.87030;Total
"10";"7";OSUPREC;344.05155;Total
"10";"7";OVOLREC;39392.53180;Total
"10";"7";OSUPPL;43.41625;Total
"10";"7";VOLINVENT;194883.87030;Total
"5";"8";OSUPREC;287.35940;Total
"5";"8";OVOLREC;39207.46463;Total
"5";"8";OSUPPL;83.77219;Total
"5";"8";VOLINVENT;187170.94941;Total
"10";"8";OSUPREC;287.35940;Total
"10";"8";OVOLREC;39207.46463;Total
"10";"8";OSUPPL;83.77219;Total
"10";"8";VOLINVENT;187170.94941;Total
"5";"9";OSUPREC;269.99992;Total
"5";"9";OVOLREC;38954.92636;Total
"5";"9";OSUPPL;51.19042;Total
"5";"9";VOLINVENT;180831.76837;Total
"10";"9";OSUPREC;269.99992;Total
"10";"9";OVOLREC;38954.92636;Total
"10";"9";OSUPPL;51.19042;Total
"10";"9";VOLINVENT;180831.76837;Total
"5";"10";OSUPREC;271.73367;Total
"5";"10";OVOLREC;38681.26027;Total
"5";"10";OSUPPL;0.00000;Total
"5";"10";VOLINVENT;175485.49673;Total
"10";"10";OSUPREC;271.73367;Total
"10";"10";OVOLREC;38681.26027;Total
"10";"10";OSUPPL;0.00000;Total
"10";"10";VOLINVENT;175485.49673;Total
"5";"11";OSUPREC;359.92087;Total
"5";"11";OVOLREC;38427.60002;Total
"5";"11";OSUPPL;0.00000;Total
"5";"11";VOLINVENT;170536.15086;Total
"10";"11";OSUPREC;359.92087;Total
"10";"11";OVOLREC;38427.60002;Total
"10";"11";OSUPPL;0.00000;Total
"10";"11";VOLINVENT;170536.15086;Total
"5";"12";OSUPREC;357.92754;Total
"5";"12";OVOLREC;38290.43206;Total
"5";"12";OSUPPL;0.00000;Total
"5";"12";VOLINVENT;165862.73283;Total
"10";"12";OSUPREC;357.92754;Total
"10";"12";OVOLREC;38290.43206;Total
"10";"12";OSUPPL;0.00000;Total
"10";"12";VOLINVENT;165862.73283;Total
"5";"13";OSUPREC;319.84148;Total
"5";"13";OVOLREC;38155.74147;Total
"5";"13";OSUPPL;0.00000;Total
"5";"13";VOLINVENT;161648.82612;Total
"10";"13";OSUPREC;319.84148;Total
"10";"13";OVOLREC;38155.74147;Total
"10";"13";OSUPPL;0.00000;Total
"10";"13";VOLINVENT;161648.82612;Total
"5";"14";OSUPREC;306.61222;Total
"5";"14";OVOLREC;37983.68029;Total
"5";"14";OSUPPL;0.00000;Total
"5";"14";VOLINVENT;157973.10351;Total
"10";"14";OSUPREC;306.61222;Total
"10";"14";OVOLREC;37983.68029;Total
"10";"14";OSUPPL;0.00000;Total
"10";"14";VOLINVENT;157973.10351;Total
"5";"15";OSUPREC;306.02476;Total
"5";"15";OVOLREC;37803.60563;Total
"5";"15";OSUPPL;0.00000;Total
"5";"15";VOLINVENT;154820.36648;Total
"10";"15";OSUPREC;306.02476;Total
"10";"15";OVOLREC;37803.60563;Total
"10";"15";OSUPPL;0.00000;Total
"10";"15";VOLINVENT;154820.36648;Total
"5";"16";OSUPREC;365.05124;Total
"5";"16";OVOLREC;37633.80507;Total
"5";"16";OSUPPL;0.00000;Total
"5";"16";VOLINVENT;151888.73372;Total
"10";"16";OSUPREC;365.05124;Total
"10";"16";OVOLREC;37633.80507;Total
"10";"16";OSUPPL;0.00000;Total
"10";"16";VOLINVENT;151888.73372;Total
"5";"17";OSUPREC;363.23594;Total
"5";"17";OVOLREC;37544.52575;Total
"5";"17";OSUPPL;0.00000;Total
"5";"17";VOLINVENT;149099.46427;Total
"10";"17";OSUPREC;363.23594;Total
"10";"17";OVOLREC;37544.52575;Total
"10";"17";OSUPPL;0.00000;Total
"10";"17";VOLINVENT;149099.46427;Total
"5";"18";OSUPREC;335.94523;Total
"5";"18";OVOLREC;37459.42366;Total
"5";"18";OSUPPL;0.00000;Total
"5";"18";VOLINVENT;146556.33444;Total
"10";"18";OSUPREC;335.94523;Total
"10";"18";OVOLREC;37459.42366;Total
"10";"18";OSUPPL;0.00000;Total
"10";"18";VOLINVENT;146556.33444;Total
"5";"19";OSUPREC;252.08471;Total
"5";"19";OVOLREC;37349.70232;Total
"5";"19";OSUPPL;0.00000;Total
"5";"19";VOLINVENT;142684.39401;Total
"10";"19";OSUPREC;252.08471;Total
"10";"19";OVOLREC;37349.70232;Total
"10";"19";OSUPPL;0.00000;Total
"10";"19";VOLINVENT;142684.39401;Total
"5";"20";OSUPREC;271.02335;Total
"5";"20";OVOLREC;37234.73522;Total
"5";"20";OSUPPL;0.00000;Total
"5";"20";VOLINVENT;139866.35191;Total
"10";"20";OSUPREC;271.02335;Total
"10";"20";OVOLREC;37234.73522;Total
"10";"20";OSUPPL;0.00000;Total
"10";"20";VOLINVENT;139866.35191;Total
